Year,Round,Driver,Constructor,GridPosition,Position,Is_DNF,Points,Team_Rolling_Avg_Finish,Team_Rolling_DNF_Rate,Driver_Rolling_Avg_Points,Median_FuelCorrectedLapTime,Best_FuelCorrectedLapTime,Num_Stints,Avg_TrackTemp,Is_Wet_Race,Q_DeltaToPole,Q_Session,Driver_Championship_Pos,Driver_Championship_Pts,Constructor_Championship_Pos,CircuitId,CircuitType,OvertakingIndex
2023,14,HAM,mercedes,8,6,0,8.0,7.166666666666667,0.0,11.0,85.38170588235293,83.79923529411765,2.0,42.90416666666667,0.0,0.5259999999999962,Q3,4.0,156.0,2.0,monza,permanent,9
2023,14,ALB,williams,6,7,0,6.0,11.0,0.5,1.3333333333333333,85.28314705882353,83.47211764705882,2.0,42.885416666666664,0.0,0.4660000000000082,Q3,13.0,15.0,7.0,monza,permanent,9
2023,14,NOR,mclaren,9,8,0,4.0,6.166666666666667,0.16666666666666666,10.0,85.32344117647058,83.84564705882353,2.0,42.88333333333333,0.0,0.6850000000000023,Q3,8.0,75.0,5.0,monza,permanent,9
2023,14,ALO,aston_martin,10,9,0,2.0,7.5,0.16666666666666666,10.333333333333334,85.35520588235295,84.0565294117647,2.0,42.875,0.0,1.1230000000000049,Q3,3.0,168.0,3.0,monza,permanent,9
2023,14,BOT,alfa,14,10,0,1.0,13.333333333333334,0.5,0.0,85.59688235294118,84.07782352941176,2.0,42.91063829787234,0.0,1.6460000000000008,Q2,15.0,5.0,9.0,monza,permanent,9
2023,14,LAW,alphatauri,12,11,0,0.0,14.5,0.3333333333333333,0.0,85.38905882352941,84.08882352941175,3.0,42.906666666666666,0.0,1.4639999999999986,Q2,22.0,0.0,10.0,monza,permanent,9
2023,14,PIA,mclaren,7,12,0,0.0,6.166666666666667,0.16666666666666666,4.0,85.24170588235295,83.87611764705882,3.0,42.906666666666666,0.0,0.4909999999999996,Q3,12.0,36.0,5.0,monza,permanent,9
2023,14,SAR,williams,15,13,0,0.0,11.0,0.5,0.0,85.76217647058823,84.1935294117647,2.0,42.91276595744681,0.0,1.6500000000000057,Q2,19.0,0.0,7.0,monza,permanent,9
2023,14,ZHO,alfa,16,14,0,0.0,13.333333333333334,0.5,0.0,85.47323529411764,83.79417647058824,3.0,42.91555555555556,0.0,2.0960000000000036,Q1,16.0,4.0,9.0,monza,permanent,9
2023,14,GAS,alpine,17,15,0,0.0,8.666666666666666,0.3333333333333333,5.0,85.52541176470588,84.36294117647058,3.0,42.9,0.0,2.2510000000000048,Q1,10.0,37.0,6.0,monza,permanent,9
2023,14,STR,aston_martin,20,16,0,0.0,7.5,0.16666666666666666,1.0,85.76317647058823,84.25294117647059,2.0,42.86595744680851,0.0,2.5660000000000025,Q1,9.0,47.0,3.0,monza,permanent,9
2023,14,HUL,haas,13,17,1,0.0,,0.3333333333333333,0.0,85.55017647058824,84.05852941176471,3.0,42.90222222222222,0.0,1.481999999999999,Q2,14.0,9.0,8.0,monza,permanent,9
2023,14,MAG,haas,19,18,1,0.0,,0.3333333333333333,0.0,85.69564705882354,84.8439411764706,3.0,42.89777777777778,0.0,2.298000000000002,Q1,18.0,2.0,8.0,monza,permanent,9
2023,14,OCO,alpine,18,19,1,0.0,8.666666666666666,0.3333333333333333,1.6666666666666667,85.86758823529412,84.2699411764706,2.0,43.285714285714285,0.0,2.254000000000005,Q1,11.0,36.0,6.0,monza,permanent,9
2023,14,TSU,alphatauri,11,20,1,0.0,14.5,0.3333333333333333,0.3333333333333333,,,,,,1.2999999999999972,Q2,17.0,3.0,10.0,monza,permanent,9
2023,15,SAI,ferrari,1,1,0,25.0,3.8333333333333335,0.3333333333333333,8.333333333333334,97.84316129032257,96.65006451612904,2.0,35.85510204081633,0.0,0.0,Q3,5.0,117.0,3.0,marina_bay,street,3
2023,15,NOR,mclaren,4,2,0,18.0,8.333333333333334,0.16666666666666666,5.333333333333333,97.98367741935483,97.01135483870968,2.0,35.85510204081633,0.0,0.2859999999999871,Q3,8.0,79.0,5.0,marina_bay,street,3
2023,15,HAM,mercedes,5,3,0,16.0,7.333333333333333,0.0,9.666666666666666,97.76909677419354,95.37683870967741,3.0,35.85306122448979,0.0,0.5009999999999906,Q3,4.0,164.0,2.0,marina_bay,street,3
2023,15,LEC,ferrari,3,4,0,12.0,3.8333333333333335,0.3333333333333333,9.0,97.94145161290322,96.82503225806451,2.0,35.85510204081633,0.0,0.0789999999999935,Q3,6.0,111.0,3.0,marina_bay,street,3
2023,15,VER,red_bull,11,5,0,10.0,1.8333333333333333,0.0,25.0,98.10395161290322,96.30274193548387,2.0,35.88478260869565,0.0,1.188999999999993,Q2,1.0,364.0,1.0,marina_bay,street,3
2023,15,GAS,alpine,12,6,0,8.0,10.333333333333334,0.16666666666666666,5.0,98.55493548387096,97.42538709677419,2.0,35.87708333333333,0.0,1.289999999999992,Q2,10.0,37.0,6.0,marina_bay,street,3
2023,15,PIA,mclaren,17,7,0,6.0,8.333333333333334,0.16666666666666666,0.6666666666666666,98.7435806451613,97.64038709677419,2.0,35.86875,0.0,1.917999999999992,Q1,12.0,36.0,5.0,marina_bay,street,3
2023,15,PER,red_bull,13,8,0,4.0,1.8333333333333333,0.0,16.0,98.53354838709679,97.16029032258065,2.0,35.948837209302326,0.0,1.3259999999999934,Q2,2.0,219.0,1.0,marina_bay,street,3
2023,15,LAW,alphatauri,10,9,0,2.0,12.666666666666666,0.16666666666666666,0.0,99.10377419354839,97.79270967741935,2.0,35.875,0.0,1.2839999999999918,Q3,20.0,0.0,10.0,marina_bay,street,3
2023,15,MAG,haas,6,10,0,1.0,14.5,0.3333333333333333,0.0,98.55245161290323,97.36183870967741,3.0,35.85510204081633,0.0,0.590999999999994,Q3,18.0,2.0,8.0,marina_bay,street,3
2023,15,ALB,williams,14,11,0,0.0,11.166666666666666,0.16666666666666666,3.3333333333333335,98.96843548387096,97.24683870967742,3.0,35.90652173913043,0.0,2.734999999999985,Q2,13.0,21.0,7.0,marina_bay,street,3
2023,15,ZHO,alfa,19,12,0,0.0,12.833333333333334,0.16666666666666666,0.0,99.16445161290322,96.78190322580645,2.0,35.814893617021276,0.0,2.274000000000001,Q1,16.0,4.0,9.0,marina_bay,street,3
2023,15,HUL,haas,9,13,0,0.0,14.5,0.3333333333333333,0.0,99.15367741935485,97.81770967741936,2.0,35.8936170212766,0.0,0.8239999999999839,Q3,14.0,9.0,8.0,marina_bay,street,3
2023,15,SAR,williams,18,14,0,0.0,11.166666666666666,0.16666666666666666,0.0,98.38722580645161,97.62616129032259,3.0,35.85,0.0,2.2680000000000007,Q1,19.0,0.0,7.0,marina_bay,street,3
2023,15,ALO,aston_martin,7,15,0,0.0,8.666666666666666,0.0,10.333333333333334,98.18440322580645,95.65761290322581,3.0,35.87291666666666,0.0,0.630999999999986,Q3,3.0,170.0,4.0,marina_bay,street,3
2023,15,RUS,mercedes,2,16,1,0.0,7.333333333333333,0.0,6.0,97.73593548387096,95.4213870967742,3.0,35.85306122448979,0.0,0.0719999999999885,Q3,7.0,109.0,2.0,marina_bay,street,3
2023,15,BOT,alfa,16,17,1,0.0,12.833333333333334,0.16666666666666666,0.3333333333333333,99.25699999999999,97.45329032258064,2.0,36.05128205128205,0.0,1.8249999999999889,Q1,15.0,6.0,9.0,marina_bay,street,3
2023,15,OCO,alpine,8,18,1,0.0,10.333333333333334,0.16666666666666666,1.6666666666666667,98.38972580645162,97.37048387096773,2.0,36.18333333333333,0.0,0.688999999999993,Q3,11.0,36.0,6.0,marina_bay,street,3
2023,15,TSU,alphatauri,15,19,1,0.0,12.666666666666666,0.16666666666666666,0.3333333333333333,,,,,,1.0069999999999908,Q1,17.0,3.0,10.0,marina_bay,street,3
2023,15,STR,aston_martin,0,20,1,0.0,8.666666666666666,0.0,0.6666666666666666,,,,,,2.4129999999999825,Q1,9.0,47.0,4.0,marina_bay,street,3
2023,16,VER,red_bull,1,1,0,26.0,3.5,0.0,20.0,95.886679245283,93.31130188679246,3.0,39.367441860465114,0.0,0.0,Q3,1.0,374.0,,suzuka,permanent,5
2023,16,NOR,mclaren,3,2,0,18.0,7.5,0.0,9.333333333333334,96.2626603773585,94.43756603773585,3.0,39.4,0.0,0.6159999999999997,Q3,8.0,97.0,,suzuka,permanent,5
2023,16,PIA,mclaren,2,3,0,15.0,7.5,0.0,2.6666666666666665,96.639820754717,95.39403773584905,3.0,39.461363636363636,0.0,0.5810000000000031,Q3,11.0,42.0,,suzuka,permanent,5
2023,16,LEC,ferrari,4,4,0,12.0,3.6666666666666665,0.16666666666666666,8.0,96.73588679245283,95.55256603773584,3.0,39.36976744186047,0.0,0.6650000000000063,Q3,6.0,123.0,,suzuka,permanent,5
2023,16,HAM,mercedes,7,5,0,10.0,6.666666666666667,0.16666666666666666,10.666666666666666,96.71888679245284,94.55250943396227,3.0,39.30930232558139,0.0,1.031000000000006,Q3,3.0,180.0,,suzuka,permanent,5
2023,16,SAI,ferrari,6,6,0,8.0,3.6666666666666665,0.16666666666666666,16.666666666666668,97.0426603773585,95.37756603773585,3.0,39.383720930232556,0.0,0.972999999999999,Q3,5.0,142.0,,suzuka,permanent,5
2023,16,RUS,mercedes,8,7,0,6.0,6.666666666666667,0.16666666666666666,3.3333333333333335,97.27483018867925,96.0341320754717,2.0,39.42666666666667,0.0,1.3419999999999987,Q3,7.0,109.0,,suzuka,permanent,5
2023,16,ALO,aston_martin,10,8,0,4.0,11.333333333333334,0.16666666666666666,7.0,97.16430188679246,95.64639622641509,3.0,39.19767441860465,0.0,1.683000000000007,Q3,4.0,170.0,,suzuka,permanent,5
2023,16,OCO,alpine,14,9,0,2.0,9.166666666666666,0.3333333333333333,0.3333333333333333,97.71255660377358,96.13992452830189,2.0,39.36363636363637,0.0,1.7090000000000032,Q2,12.0,36.0,,suzuka,permanent,5
2023,16,GAS,alpine,12,10,0,1.0,9.166666666666666,0.3333333333333333,7.666666666666667,97.31327358490566,95.22428301886792,3.0,39.19285714285714,0.0,1.632000000000005,Q2,10.0,45.0,,suzuka,permanent,5
2023,16,LAW,alphatauri,11,11,1,0.0,,0.3333333333333333,0.6666666666666666,97.76483018867924,96.48332075471697,3.0,39.16097560975609,0.0,1.6310000000000002,Q2,19.0,2.0,,suzuka,permanent,5
2023,16,TSU,alphatauri,9,12,1,0.0,,0.3333333333333333,0.0,98.03988679245283,96.12190566037735,3.0,39.21951219512195,0.0,1.426000000000002,Q3,17.0,3.0,,suzuka,permanent,5
2023,16,ZHO,alfa,19,13,1,0.0,,0.3333333333333333,0.0,97.83675471698113,96.73996226415093,3.0,39.2,0.0,2.521000000000001,Q1,16.0,4.0,,suzuka,permanent,5
2023,16,HUL,haas,18,14,1,0.0,,0.3333333333333333,0.0,97.33122641509435,96.04664150943397,4.0,39.15384615384615,0.0,2.4220000000000113,Q1,14.0,9.0,,suzuka,permanent,5
2023,16,MAG,haas,15,15,1,0.0,,0.3333333333333333,0.3333333333333333,97.66207547169812,96.00696226415094,3.0,39.36976744186047,0.0,1.7879999999999967,Q2,18.0,3.0,,suzuka,permanent,5
2023,16,ALB,williams,13,16,1,0.0,,0.16666666666666666,3.3333333333333335,98.09594339622642,96.81896226415094,2.0,42.083333333333336,0.0,1.6600000000000108,Q2,13.0,21.0,,suzuka,permanent,5
2023,16,SAR,williams,20,17,1,0.0,,0.16666666666666666,0.0,98.34601886792453,95.98384905660377,1.0,42.97272727272727,0.0,,,20.0,0.0,,suzuka,permanent,5
2023,16,STR,aston_martin,17,18,1,0.0,11.333333333333334,0.16666666666666666,0.0,97.33911320754717,96.74622641509434,2.0,42.92727272727273,0.0,2.304000000000002,Q1,9.0,47.0,,suzuka,permanent,5
2023,16,PER,red_bull,5,19,1,0.0,3.5,0.0,11.333333333333334,97.72637735849057,96.90211320754716,1.0,42.971428571428575,0.0,0.7730000000000103,Q3,2.0,223.0,,suzuka,permanent,5
2023,16,BOT,alfa,16,20,1,0.0,,0.3333333333333333,0.3333333333333333,119.76632075471697,119.76632075471697,1.0,43.0,0.0,2.1720000000000113,Q1,15.0,6.0,,suzuka,permanent,5
2023,17,VER,red_bull,1,1,0,26.0,3.0,0.16666666666666666,20.333333333333332,85.90347368421052,84.2611052631579,4.0,36.504444444444445,0.0,0.0,Q3,1.0,400.0,1.0,losail,permanent,6
2023,17,PIA,mclaren,6,2,0,18.0,5.666666666666667,0.0,7.0,85.4771052631579,84.39994736842105,4.0,36.49111111111111,0.0,0.7620000000000005,Q3,9.0,57.0,5.0,losail,permanent,6
2023,17,NOR,mclaren,10,3,0,15.0,5.666666666666667,0.0,13.333333333333334,85.298,84.24415789473684,4.0,36.49333333333333,0.0,0.9070000000000108,Q2,7.0,115.0,5.0,losail,permanent,6
2023,17,RUS,mercedes,2,4,0,12.0,4.833333333333333,0.16666666666666666,5.333333333333333,86.22126315789474,84.49631578947368,4.0,36.47826086956522,0.0,0.4410000000000025,Q3,8.0,115.0,2.0,losail,permanent,6
2023,17,LEC,ferrari,5,5,0,10.0,3.6666666666666665,0.0,12.0,86.17552631578948,84.992,4.0,36.48444444444444,0.0,0.646000000000015,Q3,6.0,135.0,3.0,losail,permanent,6
2023,17,ALO,aston_martin,4,6,0,8.0,11.833333333333334,0.3333333333333333,2.0,86.25573684210526,85.47863157894737,4.0,36.48888888888889,0.0,0.5910000000000082,Q3,4.0,174.0,4.0,losail,permanent,6
2023,17,OCO,alpine,8,7,0,6.0,10.166666666666666,0.3333333333333333,0.6666666666666666,86.88157894736841,85.58157894736843,4.0,36.48666666666667,0.0,0.9850000000000136,Q3,12.0,38.0,6.0,losail,permanent,6
2023,17,BOT,alfa,9,8,0,4.0,12.666666666666666,0.5,0.3333333333333333,86.82286842105263,86.09994736842106,3.0,36.49791666666667,0.0,1.2800000000000011,Q3,15.0,6.0,9.0,losail,permanent,6
2023,17,ZHO,alfa,19,9,0,2.0,12.666666666666666,0.5,0.0,86.64310526315789,85.95215789473684,4.0,36.504444444444445,0.0,3.6540000000000106,Q1,16.0,4.0,9.0,losail,permanent,6
2023,17,PER,red_bull,20,10,0,1.0,3.0,0.16666666666666666,7.333333333333333,86.44842105263157,85.38568421052632,4.0,36.49333333333333,0.0,1.6840000000000117,Q2,2.0,223.0,1.0,losail,permanent,6
2023,17,STR,aston_martin,16,11,0,0.0,11.833333333333334,0.3333333333333333,0.0,86.92618421052632,86.23621052631579,3.0,36.49166666666667,0.0,2.5670000000000073,Q1,10.0,47.0,4.0,losail,permanent,6
2023,17,GAS,alpine,7,12,0,0.0,10.166666666666666,0.3333333333333333,3.0,86.661,85.67378947368421,4.0,36.48888888888889,0.0,0.7750000000000057,Q3,11.0,46.0,6.0,losail,permanent,6
2023,17,ALB,williams,13,13,0,0.0,10.166666666666666,0.3333333333333333,2.0,86.9032894736842,85.97478947368421,4.0,36.49130434782609,0.0,1.929000000000002,Q2,13.0,21.0,7.0,losail,permanent,6
2023,17,MAG,haas,18,14,1,0.0,,0.6666666666666666,0.3333333333333333,87.28428947368421,86.22368421052632,3.0,36.506521739130434,0.0,3.2680000000000007,Q1,18.0,3.0,8.0,losail,permanent,6
2023,17,TSU,alphatauri,11,15,1,0.0,,0.6666666666666666,0.0,87.30910526315789,86.58536842105264,4.0,36.50666666666667,0.0,1.5230000000000103,Q2,17.0,3.0,10.0,losail,permanent,6
2023,17,HUL,haas,14,16,1,0.0,,0.6666666666666666,0.0,87.00036842105263,85.79426315789475,4.0,36.471111111111114,0.0,2.0050000000000097,Q2,14.0,9.0,8.0,losail,permanent,6
2023,17,LAW,alphatauri,17,17,1,0.0,,0.6666666666666666,0.6666666666666666,88.34605263157894,86.79273684210527,3.0,36.51276595744681,0.0,2.8570000000000135,Q1,19.0,2.0,10.0,losail,permanent,6
2023,17,SAR,williams,15,18,1,0.0,10.166666666666666,0.3333333333333333,0.0,87.6648947368421,86.47773684210527,3.0,36.74333333333333,0.0,2.4320000000000164,Q1,20.0,0.0,7.0,losail,permanent,6
2023,17,HAM,mercedes,3,19,1,0.0,4.833333333333333,0.16666666666666666,11.333333333333334,,,,,,0.5270000000000152,Q3,3.0,190.0,2.0,losail,permanent,6
2023,17,SAI,ferrari,12,20,1,0.0,3.6666666666666665,0.0,16.0,,,,,,1.5500000000000114,Q2,5.0,150.0,3.0,losail,permanent,6
2023,18,VER,red_bull,6,1,0,25.0,4.333333333333333,0.16666666666666666,20.666666666666668,99.85900000000001,98.62864285714285,3.0,41.15686274509804,0.0,0.3580000000000041,Q3,1.0,433.0,,americas,permanent,6
2023,18,NOR,mclaren,2,2,0,18.0,3.1666666666666665,0.0,17.0,99.96778571428571,98.79985714285715,3.0,41.15686274509804,0.0,0.1300000000000096,Q3,7.0,136.0,,americas,permanent,6
2023,18,SAI,ferrari,4,3,0,15.0,4.166666666666667,0.16666666666666666,11.0,100.0625,98.54557142857144,3.0,41.16470588235294,0.0,0.2219999999999942,Q3,5.0,153.0,,americas,permanent,6
2023,18,PER,red_bull,9,4,0,12.0,4.333333333333333,0.16666666666666666,1.6666666666666667,100.02214285714287,98.79414285714286,3.0,41.13725490196079,0.0,0.4500000000000028,Q3,2.0,224.0,,americas,permanent,6
2023,18,RUS,mercedes,5,5,0,10.0,4.333333333333333,0.3333333333333333,6.0,100.28107142857144,98.85407142857143,3.0,41.18627450980392,0.0,0.3560000000000087,Q3,8.0,132.0,,americas,permanent,6
2023,18,GAS,alpine,7,6,0,8.0,8.333333333333334,0.16666666666666666,3.0,100.55178571428571,99.34371428571428,3.0,41.156000000000006,0.0,0.3659999999999996,Q3,11.0,46.0,,americas,permanent,6
2023,18,STR,aston_martin,20,7,0,6.0,10.5,0.3333333333333333,0.0,100.36142857142858,99.38978571428571,3.0,41.163999999999994,0.0,1.8659999999999997,Q1,10.0,47.0,,americas,permanent,6
2023,18,TSU,alphatauri,11,8,0,5.0,11.333333333333334,0.8333333333333334,0.0,100.56217857142857,99.83364285714285,3.0,41.18958333333333,0.0,0.9740000000000038,Q2,17.0,3.0,,americas,permanent,6
2023,18,ALB,williams,15,9,0,2.0,11.833333333333334,0.5,0.0,100.9170357142857,100.38028571428572,3.0,41.22,0.0,1.5919999999999987,Q1,13.0,23.0,,americas,permanent,6
2023,18,SAR,williams,16,10,0,1.0,11.833333333333334,0.5,0.0,101.29267857142858,99.94157142857142,3.0,41.18600000000001,0.0,2.103999999999999,Q1,20.0,0.0,,americas,permanent,6
2023,18,HUL,haas,18,11,0,0.0,14.0,0.6666666666666666,0.0,101.16142857142857,99.89435714285713,3.0,41.146,0.0,1.5120000000000005,Q1,15.0,9.0,,americas,permanent,6
2023,18,BOT,alfa,13,12,0,0.0,10.833333333333334,0.5,1.3333333333333333,101.51707142857143,100.30478571428571,3.0,41.208,0.0,1.1350000000000051,Q2,14.0,10.0,,americas,permanent,6
2023,18,ZHO,alfa,12,13,1,0.0,10.833333333333334,0.5,0.6666666666666666,101.52907142857143,100.1352142857143,3.0,41.2,0.0,0.9750000000000084,Q2,16.0,6.0,,americas,permanent,6
2023,18,MAG,haas,17,14,1,0.0,14.0,0.6666666666666666,0.3333333333333333,101.45525,100.57457142857143,3.0,41.22,0.0,1.1569999999999965,Q2,18.0,3.0,,americas,permanent,6
2023,18,RIC,alphatauri,14,15,1,0.0,11.333333333333334,0.8333333333333334,0.6666666666666666,101.62342857142858,98.9535,3.0,41.141999999999996,0.0,1.2509999999999906,Q2,22.0,0.0,,americas,permanent,6
2023,18,ALO,aston_martin,19,16,1,0.0,10.5,0.3333333333333333,4.0,100.47871428571429,98.9245,3.0,41.169767441860465,0.0,1.5450000000000017,Q1,4.0,183.0,,americas,permanent,6
2023,18,PIA,mclaren,10,17,1,0.0,3.1666666666666665,0.0,13.0,100.16403571428572,99.69964285714286,1.0,40.7,0.0,0.7439999999999998,Q3,9.0,83.0,,americas,permanent,6
2023,18,OCO,alpine,8,18,1,0.0,8.333333333333334,0.16666666666666666,2.6666666666666665,104.6152142857143,101.60685714285714,1.0,40.65,0.0,0.4309999999999974,Q3,12.0,44.0,,americas,permanent,6
2023,18,HAM,mercedes,3,19,1,0.0,4.333333333333333,0.3333333333333333,8.666666666666666,99.72542857142857,98.75699999999999,3.0,41.1843137254902,0.0,0.1389999999999958,Q3,3.0,194.0,,americas,permanent,6
2023,18,LEC,ferrari,1,20,1,0.0,4.166666666666667,0.16666666666666666,11.333333333333334,100.33442857142857,99.19578571428572,2.0,41.181132075471695,0.0,0.0,Q3,6.0,145.0,,americas,permanent,6
2023,19,VER,red_bull,3,1,0,25.0,3.0,0.16666666666666666,25.666666666666668,81.0709647887324,80.20315492957747,3.0,44.54666666666667,0.0,0.0970000000000084,Q3,1.0,466.0,,rodriguez,permanent,4
2023,19,HAM,mercedes,6,2,0,19.0,5.0,0.3333333333333333,3.3333333333333335,81.57172535211268,80.27887323943662,3.0,44.538333333333334,0.0,0.2880000000000109,Q3,3.0,201.0,,rodriguez,permanent,4
2023,19,LEC,ferrari,1,3,0,15.0,4.333333333333333,0.3333333333333333,7.333333333333333,81.83826056338029,80.36187323943662,2.0,44.531666666666666,0.0,0.0,Q3,7.0,151.0,,rodriguez,permanent,4
2023,19,SAI,ferrari,2,4,0,12.0,4.333333333333333,0.3333333333333333,7.666666666666667,81.94081690140845,80.45687323943662,3.0,44.541666666666664,0.0,0.0670000000000072,Q3,5.0,171.0,,rodriguez,permanent,4
2023,19,NOR,mclaren,17,5,0,10.0,2.3333333333333335,0.16666666666666666,17.0,81.92550704225351,80.55170422535211,3.0,44.40338983050848,0.0,4.388000000000005,Q1,6.0,159.0,,rodriguez,permanent,4
2023,19,RUS,mercedes,8,6,0,8.0,5.0,0.3333333333333333,9.333333333333334,82.00354929577465,80.43187323943663,3.0,44.53442622950819,0.0,0.5080000000000098,Q3,8.0,143.0,,rodriguez,permanent,4
2023,19,RIC,alphatauri,4,7,0,6.0,9.333333333333334,0.8333333333333334,0.0,82.12073943661971,80.40487323943663,3.0,44.53333333333333,0.0,0.2160000000000081,Q3,22.0,0.0,,rodriguez,permanent,4
2023,19,PIA,mclaren,7,8,0,4.0,2.3333333333333335,0.16666666666666666,11.0,81.99757746478873,80.38587323943662,3.0,44.51311475409836,0.0,0.4570000000000078,Q3,9.0,83.0,,rodriguez,permanent,4
2023,19,ALB,williams,14,9,0,2.0,11.666666666666666,0.5,0.6666666666666666,82.71214084507042,81.17187323943662,2.0,44.50491803278689,0.0,1.9809999999999943,Q2,13.0,25.0,,rodriguez,permanent,4
2023,19,OCO,alpine,15,10,0,1.0,8.333333333333334,0.16666666666666666,2.6666666666666665,83.14230985915492,81.30087323943663,2.0,44.586666666666666,0.0,1.9140000000000017,Q1,12.0,44.0,,rodriguez,permanent,4
2023,19,GAS,alpine,11,11,0,0.0,8.333333333333334,0.16666666666666666,3.0,82.82245070422536,80.96787323943663,3.0,44.5728813559322,0.0,1.355000000000004,Q2,10.0,56.0,,rodriguez,permanent,4
2023,19,TSU,alphatauri,18,12,0,0.0,9.333333333333334,0.8333333333333334,1.6666666666666667,82.35369014084506,79.71226760563381,3.0,44.48275862068966,0.0,1.7240000000000038,Q1,16.0,8.0,,rodriguez,permanent,4
2023,19,HUL,haas,12,13,0,0.0,12.166666666666666,0.8333333333333334,0.0,82.72266197183099,80.73487323943662,3.0,44.547457627118646,0.0,1.358000000000004,Q2,15.0,9.0,,rodriguez,permanent,4
2023,19,ZHO,alfa,10,14,0,0.0,10.833333333333334,0.5,0.6666666666666666,83.0800985915493,81.06687323943662,3.0,44.38448275862069,0.0,0.8840000000000003,Q3,17.0,6.0,,rodriguez,permanent,4
2023,19,BOT,alfa,9,15,0,0.0,10.833333333333334,0.5,1.3333333333333333,83.00798591549295,80.88187323943663,2.0,44.544067796610165,0.0,0.8659999999999997,Q3,14.0,10.0,,rodriguez,permanent,4
2023,19,SAR,williams,19,16,1,0.0,11.666666666666666,0.5,0.3333333333333333,82.80454929577465,80.81849295774649,3.0,44.62456140350877,0.0,,,20.0,1.0,,rodriguez,permanent,4
2023,19,STR,aston_martin,0,17,1,0.0,,0.3333333333333333,2.0,82.95747887323944,81.56187323943662,2.0,45.025925925925925,0.0,2.061000000000007,Q1,11.0,53.0,,rodriguez,permanent,4
2023,19,ALO,aston_martin,13,18,1,0.0,,0.3333333333333333,4.0,82.77169014084507,81.69487323943662,3.0,46.51111111111111,0.0,1.5720000000000027,Q2,4.0,183.0,,rodriguez,permanent,4
2023,19,MAG,haas,16,19,1,0.0,12.166666666666666,0.8333333333333334,0.0,82.55922535211268,81.00797183098592,2.0,47.263999999999996,0.0,1.997,Q1,18.0,3.0,,rodriguez,permanent,4
2023,19,PER,red_bull,5,20,1,0.0,3.0,0.16666666666666666,4.333333333333333,,,,,,0.257000000000005,Q3,2.0,240.0,,rodriguez,permanent,4
2023,20,VER,red_bull,1,1,0,25.0,3.0,0.16666666666666666,25.333333333333332,73.76426760563379,72.52587323943662,3.0,45.3171875,0.0,0.3970000000000055,Q3,1.0,491.0,1.0,interlagos,permanent,7
2023,20,NOR,mclaren,6,2,0,19.0,3.6666666666666665,0.16666666666666666,14.333333333333334,73.82049295774647,71.91887323943662,3.0,45.3421875,0.0,1.6569999999999965,Q3,6.0,169.0,4.0,interlagos,permanent,7
2023,20,ALO,aston_martin,4,3,0,15.0,7.833333333333333,0.5,2.6666666666666665,74.2457676056338,72.90387323943662,3.0,45.05,0.0,1.0570000000000022,Q3,5.0,183.0,5.0,interlagos,permanent,7
2023,20,PER,red_bull,9,4,0,12.0,3.0,0.16666666666666666,4.333333333333333,74.14536619718311,73.27287323943662,3.0,45.0125,0.0,1.9909999999999997,Q3,2.0,240.0,1.0,interlagos,permanent,7
2023,20,STR,aston_martin,3,5,0,10.0,7.833333333333333,0.5,2.0,74.2508028169014,73.42187323943662,3.0,45.16875,0.0,1.0139999999999958,Q3,11.0,53.0,5.0,interlagos,permanent,7
2023,20,SAI,ferrari,7,6,0,8.0,3.8333333333333335,0.3333333333333333,9.0,74.45007746478873,73.40040845070422,3.0,45.1296875,0.0,1.659000000000006,Q3,4.0,183.0,3.0,interlagos,permanent,7
2023,20,GAS,alpine,15,7,0,6.0,8.666666666666666,0.16666666666666666,2.6666666666666665,74.45831690140845,73.21640845070422,3.0,44.978125,0.0,0.2370000000000089,Q2,10.0,56.0,6.0,interlagos,permanent,7
2023,20,HAM,mercedes,5,8,0,4.0,4.333333333333333,0.3333333333333333,6.333333333333333,74.67563380281689,73.19205633802818,3.0,44.9734375,0.0,1.1389999999999958,Q3,3.0,220.0,2.0,interlagos,permanent,7
2023,20,TSU,alphatauri,16,9,0,2.0,8.833333333333334,0.5,1.6666666666666667,74.56238732394365,73.64688732394366,3.0,45.1984375,0.0,0.507000000000005,Q1,16.0,8.0,8.0,interlagos,permanent,7
2023,20,OCO,alpine,14,10,1,1.0,8.666666666666666,0.16666666666666666,2.3333333333333335,74.6630985915493,73.36938028169014,4.0,45.122950819672134,0.0,0.2319999999999993,Q2,12.0,45.0,6.0,interlagos,permanent,7
2023,20,SAR,williams,19,11,1,0.0,,0.3333333333333333,0.3333333333333333,75.21232394366197,73.8180985915493,3.0,45.01904761904762,0.0,0.7049999999999983,Q1,21.0,1.0,7.0,interlagos,permanent,7
2023,20,HUL,haas,11,12,1,0.0,,0.6666666666666666,0.0,75.11880281690141,73.79330985915493,3.0,45.01428571428571,0.0,0.2169999999999987,Q2,15.0,9.0,10.0,interlagos,permanent,7
2023,20,RIC,alphatauri,17,13,1,0.0,8.833333333333334,0.5,2.0,74.45563380281689,73.37987323943662,3.0,45.12222222222222,0.0,0.5130000000000052,Q1,17.0,6.0,8.0,interlagos,permanent,7
